obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3743783351.87,4,33.3599014282,3774706461.05,3774706461.08,3743783351.87,0.0,internal_timestamp,578.150024414,868474,1534794551,5.45289993286,3.33599014282,34.1250803429,1029.59957652,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('105',)",3743783352.87,4,33.3596992493,3774706461.05,3774706461.08,3743783352.87,0.0,internal_timestamp,578.179992676,873589,1534794552,5.45319986343,3.33596992493,34.1245324857,1029.59924261,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('106',)",3743783353.91,4,33.3602981567,3774706461.05,3774706461.08,3743783353.91,0.0,internal_timestamp,578.16998291,912785,1534794553,5.45359992981,3.33602981567,34.1248137493,1029.59936502,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('107',)",3743783354.87,4,33.3596992493,3774706461.05,3774706461.08,3743783354.87,0.0,internal_timestamp,578.159973145,869795,1534794554,5.45329999924,3.33596992493,34.124441171,1029.59906562,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('108',)",3743783355.87,4,33.3606987,3774706461.05,3774706461.08,3743783355.87,0.0,internal_timestamp,578.16998291,869829,1534794555,5.45450019836,3.33606987,34.1243589268,1029.59888716,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('109',)",3743783356.87,4,33.3605003357,3774706461.05,3774706461.08,3743783356.87,0.0,internal_timestamp,578.159973145,870886,1534794556,5.45410013199,3.33605003357,34.1245428473,1029.5990393,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('110',)",3743783357.88,4,33.3596992493,3774706461.05,3774706461.08,3743783357.88,0.0,internal_timestamp,578.150024414,882748,1534794557,5.45370006561,3.33596992493,34.1240416682,1029.59865223,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('111',)",3743783358.85,4,33.3572998047,3774706461.05,3774706461.08,3743783358.85,0.0,internal_timestamp,578.190002441,852766,1534794558,5.45060014725,3.33572998047,34.1244282783,1029.59955204,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('112',)",3743783359.85,4,33.3543014526,3774706461.05,3774706461.08,3743783359.85,0.0,internal_timestamp,578.159973145,854645,1534794559,5.44630002975,3.33543014526,34.1253821301,1029.60073699,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('113',)",3743783360.87,4,33.3538017273,3774706461.05,3774706461.08,3743783360.87,0.0,internal_timestamp,578.179992676,869086,1534794560,5.44530010223,3.33538017273,34.1258150941,1029.60130259,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('114',)",3743783361.87,4,33.3530006409,3774706461.05,3774706461.08,3743783361.87,0.0,internal_timestamp,578.16998291,872226,1534794561,5.44430017471,3.33530006409,34.125920326,1029.60147242,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('115',)",3743783362.87,4,33.353099823,3774706461.05,3774706461.08,3743783362.87,0.0,internal_timestamp,578.179992676,869244,1534794562,5.44430017471,3.3353099823,34.1260281288,1029.6016032,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('116',)",3743783363.88,4,33.3541984558,3774706461.05,3774706461.08,3743783363.88,0.0,internal_timestamp,578.16998291,881558,1534794563,5.44579982758,3.33541984558,34.1257658184,1029.60115149,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('117',)",3743783364.88,4,33.3536987305,3774706461.05,3774706461.08,3743783364.88,0.0,internal_timestamp,578.159973145,883190,1534794564,5.44530010223,3.33536987305,34.1257079156,1029.60112641,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('118',)",3743783365.85,4,33.3538017273,3774706461.05,3774706461.08,3743783365.85,0.0,internal_timestamp,578.179992676,853464,1534794565,5.44540023804,3.33538017273,34.125713848,1029.60120955,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('119',)",3743783366.87,4,33.354598999,3774706461.05,3774706461.08,3743783366.87,0.0,internal_timestamp,578.159973145,869022,1534794566,5.44640016556,3.3354598999,34.1256191522,1029.60091034,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('120',)",3743783367.87,4,33.3554000854,3774706461.05,3774706461.08,3743783367.87,0.0,internal_timestamp,578.16998291,870229,1534794567,5.44789981842,3.33554000854,34.1250086747,1029.60027621,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('121',)",3743783368.87,4,33.3559989929,3774706461.05,3774706461.08,3743783368.87,0.0,internal_timestamp,578.179992676,868986,1534794568,5.44789981842,3.33559989929,34.1256845571,1029.60085433,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('122',)",3743783369.88,4,33.3554000854,3774706461.05,3774706461.09,3743783369.88,0.0,internal_timestamp,578.16998291,875185,1534794569,5.44780015945,3.33554000854,34.1251094324,1029.60036879,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('123',)",3743783370.91,4,33.3540000916,3774706461.05,3774706461.09,3743783370.91,0.0,internal_timestamp,578.150024414,914931,1534794570,5.44659996033,3.33540000916,34.1247412128,1029.60014683,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('124',)",3743783371.89,4,33.3539009094,3774706461.05,3774706461.09,3743783371.89,0.0,internal_timestamp,578.16998291,888266,1534794571,5.44560003281,3.33539009094,34.1256295552,1029.60107074,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('125',)",3743784639.8,4,33.3643989563,3774706461.05,3774706461.08,3743784639.8,0.0,internal_timestamp,578.099975586,796648,1534795839,5.4593000412,3.33643989563,34.1237471676,1029.59744617,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('126',)",3743784640.71,4,33.3638000488,3774706461.05,3774706461.08,3743784640.71,0.0,internal_timestamp,578.119995117,713323,1534795840,5.45889997482,3.33638000488,34.1234610009,1029.59736582,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('127',)",3743784641.72,4,33.3632011414,3774706461.05,3774706461.08,3743784641.72,0.0,internal_timestamp,578.119995117,715355,1534795841,5.4576997757,3.33632011414,34.1239935222,1029.59794478,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('128',)",3743784642.7,4,33.3628005981,3774706461.05,3774706461.08,3743784642.7,0.0,internal_timestamp,578.109985352,696131,1534795842,5.45720005035,3.33628005981,34.1240483935,1029.59800857,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('129',)",3743784643.71,4,33.3628997803,3774706461.05,3774706461.08,3743784643.71,0.0,internal_timestamp,578.109985352,708785,1534795843,5.45749998093,3.33628997803,34.1238579361,1029.5978187,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('130',)",3743784644.71,4,33.3609008789,3774706461.05,3774706461.08,3743784644.71,0.0,internal_timestamp,578.130004883,711759,1534795844,5.45499992371,3.33609008789,34.1241033554,1029.5984362,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('131',)",3743784645.71,4,33.359500885,3774706461.05,3774706461.08,3743784645.71,0.0,internal_timestamp,578.119995117,712829,1534795845,5.45279979706,3.3359500885,34.1247411654,1029.59918508,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('132',)",3743784646.71,4,33.3605003357,3774706461.05,3774706461.08,3743784646.71,0.0,internal_timestamp,578.140014648,714883,1534795846,5.45359992981,3.33605003357,34.1250583942,1029.59942028,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('133',)",3743784647.72,4,33.3602981567,3774706461.05,3774706461.08,3743784647.72,0.0,internal_timestamp,578.130004883,717300,1534795847,5.45410013199,3.33602981567,34.1243278879,1029.59873265,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('134',)",3743784648.71,4,33.3614997864,3774706461.05,3774706461.08,3743784648.71,0.0,internal_timestamp,578.099975586,708573,1534795848,5.45539999008,3.33614997864,34.1243945169,1029.59847461,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('135',)",3743784649.71,4,33.3610992432,3774706461.05,3774706461.08,3743784649.71,0.0,internal_timestamp,578.109985352,711235,1534795849,5.4548997879,3.33610992432,34.1244399542,1029.59862279,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('136',)",3743784650.73,4,33.3600997925,3774706461.05,3774706461.08,3743784650.73,0.0,internal_timestamp,578.099975586,734479,1534795850,5.45419979095,3.33600997925,34.1240165503,1029.59833657,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('137',)",3743784651.71,4,33.3613014221,3774706461.05,3774706461.08,3743784651.71,0.0,internal_timestamp,578.109985352,714840,1534795851,5.45529985428,3.33613014221,34.124265328,1029.59843209,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('138',)",3743784652.72,4,33.3613014221,3774706461.05,3774706461.08,3743784652.72,0.0,internal_timestamp,578.090026855,716452,1534795852,5.45550012589,3.33613014221,34.1240727623,1029.59816232,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('139',)",3743784653.7,4,33.3614997864,3774706461.05,3774706461.08,3743784653.7,0.0,internal_timestamp,578.109985352,697028,1534795853,5.45499992371,3.33614997864,34.1247939827,1029.59888826,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('140',)",3743784654.71,4,33.3628005981,3774706461.05,3774706461.08,3743784654.71,0.0,internal_timestamp,578.109985352,709468,1534795854,5.45720005035,3.33628005981,34.1240483935,1029.59800857,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('141',)",3743784655.71,4,33.3624992371,3774706461.05,3774706461.08,3743784655.71,0.0,internal_timestamp,578.130004883,711486,1534795855,5.45709991455,3.33624992371,34.1237971965,1029.59791585,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('142',)",3743784656.71,4,33.3628005981,3774706461.05,3774706461.08,3743784656.71,0.0,internal_timestamp,578.099975586,713285,1534795856,5.45699977875,3.33628005981,34.1242557935,1029.59815263,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('143',)",3743784657.83,4,33.3628997803,3774706461.05,3774706461.08,3743784657.83,0.0,internal_timestamp,578.099975586,833150,1534795857,5.45720005035,3.33628997803,34.1241660732,1029.59805535,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('144',)",3743784658.78,4,33.3619995117,3774706461.05,3774706461.08,3743784658.78,0.0,internal_timestamp,578.099975586,780416,1534795858,5.45609998703,3.33619995117,34.1242548823,1029.59827157,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('145',)",3743784659.74,4,33.3618011475,3774706461.05,3774706461.08,3743784659.74,0.0,internal_timestamp,578.109985352,736625,1534795859,5.45599985123,3.33618011475,34.1241256962,1029.59822905,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('146',)",3743784660.72,4,33.3614997864,3774706461.05,3774706461.08,3743784660.72,0.0,internal_timestamp,578.090026855,716522,1534795860,5.45559978485,3.33614997864,34.1241974759,1029.59824728,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('147',)",3743784661.7,4,33.3614997864,3774706461.05,3774706461.08,3743784661.7,0.0,internal_timestamp,578.119995117,696820,1534795861,5.45569992065,3.33614997864,34.1240814117,1029.59827995,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('148',)",3743784662.7,4,33.3619003296,3774706461.05,3774706461.08,3743784662.7,0.0,internal_timestamp,578.099975586,697735,1534795862,5.45580005646,3.33619003296,34.1244453461,1029.59846144,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('149',)",3743784663.71,4,33.3624000549,3774706461.05,3774706461.08,3743784663.71,0.0,internal_timestamp,578.119995117,708850,1534795863,5.45679998398,3.33624000549,34.1239926108,1029.59806373,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('150',)",3743784664.71,4,33.3624992371,3774706461.05,3774706461.08,3743784664.71,0.0,internal_timestamp,578.099975586,709305,1534795864,5.45690011978,3.33624992371,34.1240140264,1029.59797551,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('151',)",3743784665.71,4,33.3624000549,3774706461.05,3774706461.09,3743784665.71,0.0,internal_timestamp,578.109985352,709821,1534795865,5.45699977875,3.33624000549,34.1237956069,1029.59783614,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('152',)",3743784666.71,4,33.3628005981,3774706461.05,3774706461.09,3743784666.71,0.0,internal_timestamp,578.119995117,710164,1534795866,5.45739984512,3.33628005981,34.1238414776,1029.59786495,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('153',)",3743784667.73,4,33.362701416,3774706461.05,3774706461.09,3743784667.73,0.0,internal_timestamp,578.109985352,731928,1534795867,5.45760011673,3.3362701416,34.1235312728,1029.59754815,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('154',)",3743784932.12,4,33.3619995117,3774706461.07,3774706461.1,3743784932.12,0.0,internal_timestamp,578.109985352,119851,1534796132,5.45650005341,3.33619995117,34.1238455168,1029.5979419,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('155',)",3743784933.08,4,33.3613014221,3774706461.07,3774706461.1,3743784933.08,0.0,internal_timestamp,578.099975586,79421,1534796133,5.45580005646,3.33613014221,34.1237646475,1029.59792542,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('156',)",3743784934.08,4,33.3610992432,3774706461.07,3774706461.1,3743784934.08,0.0,internal_timestamp,578.090026855,80967,1534796134,5.4548997879,3.33610992432,34.1244498378,1029.59853908,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('157',)",3743784935.08,4,33.3609008789,3774706461.07,3774706461.1,3743784935.08,0.0,internal_timestamp,578.109985352,82897,1534796135,5.45499992371,3.33609008789,34.1241132691,1029.59835223,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('158',)",3743784936.07,4,33.3606987,3774706461.07,3774706461.1,3743784936.07,0.0,internal_timestamp,578.119995117,74090,1534796136,5.45419979095,3.33606987,34.1246873636,1029.59895658,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('159',)",3743784937.09,4,33.3602981567,3774706461.07,3774706461.1,3743784937.09,0.0,internal_timestamp,578.109985352,87663,1534796137,5.45389986038,3.33602981567,34.1245402573,1029.59883473,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('160',)",3743784938.09,4,33.3624992371,3774706461.07,3774706461.1,3743784938.09,0.0,internal_timestamp,578.090026855,87772,1534796138,5.45660018921,3.33624992371,34.1243221378,1029.59821241,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('161',)",3743784939.08,4,33.3609008789,3774706461.07,3774706461.1,3743784939.08,0.0,internal_timestamp,578.08001709,78828,1534796139,5.45510005951,3.33609008789,34.1240268846,1029.59813351,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('162',)",3743784940.08,4,33.3606987,3774706461.07,3774706461.1,3743784940.08,0.0,internal_timestamp,578.099975586,83586,1534796140,5.45459985733,3.33606987,34.1242928508,1029.59850095,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('163',)",3743784941.08,4,33.3616981506,3774706461.07,3774706461.1,3743784941.08,0.0,internal_timestamp,578.109985352,82374,1534796141,5.45529985428,3.33616981506,34.1247162431,1029.59878716,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('164',)",3743784942.09,4,33.3618011475,3774706461.07,3774706461.1,3743784942.09,0.0,internal_timestamp,578.08001709,85226,1534796142,5.45599985123,3.33618011475,34.1241405362,1029.59810335,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('165',)",3743784943.08,4,33.3624992371,3774706461.07,3774706461.1,3743784943.08,0.0,internal_timestamp,578.08001709,75424,1534796143,5.45650005341,3.33624992371,34.1244283178,1029.59826345,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('166',)",3743784944.09,4,33.3629989624,3774706461.07,3774706461.1,3743784944.09,0.0,internal_timestamp,578.08001709,88811,1534796144,5.45709991455,3.33629989624,34.1243899014,1029.59815342,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('167',)",3743784945.08,4,33.3624000549,3774706461.07,3774706461.1,3743784945.08,0.0,internal_timestamp,578.099975586,80375,1534796145,5.45679998398,3.33624000549,34.124002524,1029.59797977,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('168',)",3743784946.08,4,33.3624992371,3774706461.07,3774706461.1,3743784946.08,0.0,internal_timestamp,578.090026855,80224,1534796146,5.45660018921,3.33624992371,34.1243221378,1029.59821241,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('169',)",3743784947.08,4,33.3624000549,3774706461.07,3774706461.1,3743784947.08,0.0,internal_timestamp,578.109985352,81934,1534796147,5.45669984818,3.33624000549,34.1240987894,1029.59811477,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('170',)",3743784948.08,4,33.3628997803,3774706461.07,3774706461.1,3743784948.08,0.0,internal_timestamp,578.090026855,83782,1534796148,5.45709991455,3.33628997803,34.1242722213,1029.59810664,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('171',)",3743784949.08,4,33.3625984192,3774706461.07,3774706461.1,3743784949.08,0.0,internal_timestamp,578.119995117,75180,1534796149,5.45720005035,3.33625984192,34.1238136555,1029.59786961,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('172',)",3743784950.09,4,33.363899231,3774706461.07,3774706461.1,3743784950.09,0.0,internal_timestamp,578.099975586,87535,1534796150,5.45830011368,3.3363899231,34.1241899776,1029.59792786,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('173',)",3743784951.08,4,33.3661003113,3774706461.07,3774706461.1,3743784951.08,0.0,internal_timestamp,578.090026855,81181,1534796151,5.46110010147,3.33661003113,34.1238661067,1029.59725477,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('174',)",3743784952.08,4,33.3662986755,3774706461.07,3774706461.1,3743784952.08,0.0,internal_timestamp,578.090026855,83988,1534796152,5.46199989319,3.33662986755,34.1231820614,1029.59659642,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('175',)",3743784953.08,4,33.3666992188,3774706461.07,3774706461.1,3743784953.08,0.0,internal_timestamp,578.109985352,82191,1534796153,5.46229982376,3.33666992188,34.1233241984,1029.59675993,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('176',)",3743784954.08,4,33.3662986755,3774706461.07,3774706461.1,3743784954.08,0.0,internal_timestamp,578.090026855,83842,1534796154,5.46239995956,3.33662986755,34.1227777047,1029.59622479,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('177',)",3743784955.08,4,33.3658981323,3774706461.07,3774706461.1,3743784955.08,0.0,internal_timestamp,578.109985352,75337,1534796155,5.46129989624,3.33658981323,34.1234245229,1029.59697196,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('178',)",3743784956.08,4,33.3666992188,3774706461.07,3774706461.1,3743784956.08,0.0,internal_timestamp,578.08001709,78534,1534796156,5.46210002899,3.33666992188,34.1235409756,1029.59681984,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('179',)",3743784957.08,4,33.3665008545,3774706461.07,3774706461.1,3743784957.08,0.0,internal_timestamp,578.119995117,78564,1534796157,5.46190023422,3.33665008545,34.1234977062,1029.59699561,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('180',)",3743784958.08,4,33.3666992188,3774706461.07,3774706461.1,3743784958.08,0.0,internal_timestamp,578.109985352,80456,1534796158,5.46199989319,3.33666992188,34.1236273501,1029.59703855,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('181',)",3743784959.08,4,33.3665008545,3774706461.07,3774706461.1,3743784959.08,0.0,internal_timestamp,578.119995117,82463,1534796159,5.46239995956,3.33665008545,34.1229926175,1029.5965314,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
