obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('130',)",3723260711,8,3.615050077,3742914161,3742914161,3723260711,0,internal_timestamp,74.6780014,1514271911,33.04100037,0,9.942799568,1025.775407,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('131',)",3723260711,8,3.615050077,3742914161,3742914161,3723260711,0,internal_timestamp,74.66600037,1514271911,33.04109955,0,9.942799568,1025.77543,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('132',)",3723260711,8,3.615060091,3742914161,3742914161,3723260711,0,internal_timestamp,74.65599823,1514271911,33.04119873,0,9.942799568,1025.775462,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('133',)",3723260711,8,3.615070105,3742914161,3742914161,3723260711,0,internal_timestamp,74.64499664,1514271911,33.04119873,0,9.94299984,1025.775378,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('134',)",3723260712,8,3.615080118,3742914161,3742914161,3723260712,0,internal_timestamp,74.63300323,1514271912,33.04100037,0,9.943200111,1025.775135,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('135',)",3723260712,8,3.615070105,3742914161,3742914161,3723260712,0,internal_timestamp,74.625,1514271912,33.04079819,0,9.943300247,1025.774924,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('136',)",3723260712,8,3.615060091,3742914161,3742914161,3723260712,0,internal_timestamp,74.61599731,1514271912,33.04059982,0,9.943400383,1025.774712,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('137',)",3723260712,8,3.615070105,3742914161,3742914161,3723260712,0,internal_timestamp,74.60600281,1514271912,33.04059982,0,9.943499565,1025.77465,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('138',)",3723260712,8,3.615089893,3742914161,3742914161,3723260712,0,internal_timestamp,74.59799957,1514271912,33.04079819,0,9.943699837,1025.774734,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('139',)",3723260712,8,3.615119934,3742914161,3742914161,3723260712,0,internal_timestamp,74.58399963,1514271912,33.04090118,0,9.943799973,1025.774734,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('140',)",3723260712,8,3.615149975,3742914161,3742914161,3723260712,0,internal_timestamp,74.57499695,1514271912,33.04109955,0,9.943900108,1025.774831,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('141',)",3723260712,8,3.615149975,3742914161,3742914161,3723260712,0,internal_timestamp,74.56600189,1514271912,33.04109955,0,9.944000244,1025.774774,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('142',)",3723260712,8,3.615139961,3742914161,3742914161,3723260712,0,internal_timestamp,74.55799866,1514271912,33.04090118,0,9.94410038,1025.774566,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('143',)",3723260712,8,3.615129948,3742914161,3742914161,3723260712,0,internal_timestamp,74.54499817,1514271912,33.04059982,0,9.944299698,1025.774238,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('144',)",3723260712,8,3.615109921,3742914161,3742914161,3723260712,0,internal_timestamp,74.53299713,1514271912,33.04019928,0,9.944399834,1025.773854,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('145',)",3723260712,8,3.615099907,3742914161,3742914161,3723260712,0,internal_timestamp,74.52200317,1514271912,33.04000092,0,9.944600105,1025.773616,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('146',)",3723260712,8,3.615099907,3742914161,3742914161,3723260712,0,internal_timestamp,74.51100159,1514271912,33.04000092,0,9.944600105,1025.773566,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('147',)",3723260712,8,3.615109921,3742914161,3742914161,3723260712,0,internal_timestamp,74.50099945,1514271912,33.0401001,0,9.944600105,1025.773598,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('148',)",3723260712,8,3.615119934,3742914161,3742914161,3723260712,0,internal_timestamp,74.48699951,1514271912,33.04029846,0,9.944499969,1025.773706,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('149',)",3723260712,8,3.615119934,3742914161,3742914161,3723260712,0,internal_timestamp,74.48000336,1514271912,33.04040146,0,9.944399834,1025.773771,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('150',)",3723260712,8,3.615119934,3742914161,3742914161,3723260712,0,internal_timestamp,74.47100067,1514271912,33.04069901,0,9.94410038,1025.774012,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('151',)",3723260712,8,3.615129948,3742914161,3742914161,3723260712,0,internal_timestamp,74.46199799,1514271912,33.04100037,0,9.943900108,1025.77424,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('152',)",3723260712,8,3.615139961,3742914161,3742914161,3723260712,0,internal_timestamp,74.4509964,1514271912,33.04119873,0,9.943799973,1025.774361,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('153',)",3723260712,8,3.615139961,3742914161,3742914161,3723260712,0,internal_timestamp,74.44000244,1514271912,33.04130173,0,9.943699837,1025.774408,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('154',)",3723260712,8,3.615139961,3742914161,3742914161,3723260712,0,internal_timestamp,74.43199921,1514271912,33.04119873,0,9.943799973,1025.774275,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('155',)",3723260712,8,3.615139961,3742914161,3742914161,3723260712,0,internal_timestamp,74.42099762,1514271912,33.04090118,0,9.944199562,1025.773926,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('156',)",3723260712,8,3.615159988,3742914161,3742914161,3723260712,0,internal_timestamp,74.41000366,1514271912,33.04059982,0,9.944700241,1025.773557,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('157',)",3723260712,8,3.615190029,3742914161,3742914161,3723260712,0,internal_timestamp,74.40100098,1514271912,33.04019928,0,9.945400238,1025.773086,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('158',)",3723260713,8,3.61522007,3742914161,3742914161,3723260713,0,internal_timestamp,74.38899994,1514271913,33.04000092,0,9.946000099,1025.772776,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('159',)",3723260713,8,3.615230083,3742914161,3742914161,3723260713,0,internal_timestamp,74.3809967,1514271913,33.03979874,0,9.946399689,1025.772515,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('160',)",3723260714,8,3.615240097,3742914161,3742914161,3723260714,0,internal_timestamp,74.37000275,1514271914,33.03960037,0,9.946700096,1025.77226,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('161',)",3723260714,8,3.615240097,3742914161,3742914161,3723260714,0,internal_timestamp,74.35500336,1514271914,33.03950119,0,9.946800232,1025.772098,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('162',)",3723260714,8,3.615240097,3742914161,3742914161,3723260714,0,internal_timestamp,74.34400177,1514271914,33.03939819,0,9.946800232,1025.771967,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('163',)",3723260714,8,3.615230083,3742914161,3742914161,3723260714,0,internal_timestamp,74.33599854,1514271914,33.03939819,0,9.946800232,1025.771931,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('164',)",3723260714,8,3.615230083,3742914161,3742914161,3723260714,0,internal_timestamp,74.3259964,1514271914,33.03950119,0,9.946700096,1025.771983,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('165',)",3723260714,8,3.615210056,3742914161,3742914161,3723260714,0,internal_timestamp,74.31400299,1514271914,33.03950119,0,9.946499825,1025.771961,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('166',)",3723260714,8,3.615200043,3742914161,3742914161,3723260714,0,internal_timestamp,74.30200195,1514271914,33.03950119,0,9.946299553,1025.77194,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('167',)",3723260714,8,3.615190029,3742914161,3742914161,3723260714,0,internal_timestamp,74.29299927,1514271914,33.03950119,0,9.946200371,1025.771916,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('168',)",3723260714,8,3.615190029,3742914161,3742914161,3723260714,0,internal_timestamp,74.28199768,1514271914,33.03960037,0,9.946100235,1025.77196,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('169',)",3723260714,8,3.615200043,3742914161,3742914161,3723260714,0,internal_timestamp,74.27100372,1514271914,33.03969955,0,9.946200371,1025.771971,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('170',)",3723260714,8,3.61522007,3742914161,3742914161,3723260714,0,internal_timestamp,74.26300049,1514271914,33.03979874,0,9.946299553,1025.771995,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('171',)",3723260714,8,3.615230083,3742914161,3742914161,3723260714,0,internal_timestamp,74.25099945,1514271914,33.03979874,0,9.946399689,1025.771924,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('172',)",3723260714,8,3.615240097,3742914161,3742914161,3723260714,0,internal_timestamp,74.23799896,1514271914,33.03979874,0,9.94659996,1025.771831,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('173',)",3723260714,8,3.615250111,3742914161,3742914161,3723260714,0,internal_timestamp,74.22699738,1514271914,33.03969955,0,9.946700096,1025.771687,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('174',)",3723260714,8,3.615250111,3742914161,3742914161,3723260714,0,internal_timestamp,74.22299957,1514271914,33.03960037,0,9.946800232,1025.771574,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('175',)",3723260714,8,3.615250111,3742914161,3742914161,3723260714,0,internal_timestamp,74.21099854,1514271914,33.03960037,0,9.946800232,1025.77152,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('176',)",3723260714,8,3.615250111,3742914161,3742914161,3723260714,0,internal_timestamp,74.19999695,1514271914,33.03960037,0,9.946900368,1025.771453,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('177',)",3723260715,8,3.615250111,3742914161,3742914161,3723260715,0,internal_timestamp,74.19300079,1514271915,33.03960037,0,9.946800232,1025.771438,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('178',)",3723260715,8,3.615250111,3742914161,3742914161,3723260715,0,internal_timestamp,74.18499756,1514271915,33.03969955,0,9.946700096,1025.771496,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('179',)",3723260715,8,3.615250111,3742914161,3742914161,3723260715,0,internal_timestamp,74.1740036,1514271915,33.03979874,0,9.94659996,1025.77154,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('180',)",3723260715,8,3.615250111,3742914161,3742914161,3723260715,0,internal_timestamp,74.16400146,1514271915,33.04000092,0,9.946499825,1025.771669,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('181',)",3723260716,8,3.615250111,3742914161,3742914161,3723260716,0,internal_timestamp,74.15200043,1514271916,33.0401001,0,9.946399689,1025.771708,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('182',)",3723260716,8,3.615240097,3742914161,3742914161,3723260716,0,internal_timestamp,74.14399719,1514271916,33.04000092,0,9.946399689,1025.771594,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('183',)",3723260716,8,3.615230083,3742914161,3742914161,3723260716,0,internal_timestamp,74.13500214,1514271916,33.03969955,0,9.94659996,1025.771285,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('184',)",3723260717,8,3.615250111,3742914161,3742914161,3723260717,0,internal_timestamp,74.12799835,1514271917,33.03960037,0,9.946900368,1025.771125,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('185',)",3723260717,8,3.615269899,3742914161,3742914161,3723260717,0,internal_timestamp,74.11699677,1514271917,33.03950119,0,9.947199821,1025.770948,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('186',)",3723260717,8,3.615289927,3742914161,3742914161,3723260717,0,internal_timestamp,74.10900116,1514271917,33.03950119,0,9.947400093,1025.770878,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('187',)",3723260717,8,3.615279913,3742914161,3742914161,3723260717,0,internal_timestamp,74.10099792,1514271917,33.03939819,0,9.947500229,1025.770744,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('188',)",3723260717,8,3.615259886,3742914161,3742914161,3723260717,0,internal_timestamp,74.09200287,1514271917,33.03929901,0,9.947299957,1025.77066,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('189',)",3723260717,8,3.61522007,3742914161,3742914161,3723260717,0,internal_timestamp,74.08399963,1514271917,33.03919983,0,9.947099686,1025.770579,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('190',)",3723260717,8,3.615200043,3742914161,3742914161,3723260717,0,internal_timestamp,74.07700348,1514271917,33.03919983,0,9.946900368,1025.770581,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('191',)",3723260717,8,3.615190029,3742914161,3742914161,3723260717,0,internal_timestamp,74.06500244,1514271917,33.03929901,0,9.94659996,1025.770654,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('192',)",3723260717,8,3.615190029,3742914161,3742914161,3723260717,0,internal_timestamp,74.05400085,1514271917,33.03939819,0,9.946399689,1025.770715,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('193',)",3723260717,8,3.615190029,3742914161,3742914161,3723260717,0,internal_timestamp,74.0510025,1514271917,33.03950119,0,9.946399689,1025.770781,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('194',)",3723260717,8,3.615210056,3742914161,3742914161,3723260717,0,internal_timestamp,74.04299927,1514271917,33.03929901,0,9.946900368,1025.770503,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('195',)",3723260717,8,3.615250111,3742914161,3742914161,3723260717,0,internal_timestamp,74.03399658,1514271917,33.03889847,0,9.947699547,1025.770016,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('196',)",3723260717,8,3.615309954,3742914161,3742914161,3723260717,0,internal_timestamp,74.02300262,1514271917,33.03839874,0,9.948900223,1025.769375,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('197',)",3723260717,8,3.615380049,3742914161,3742914161,3723260717,0,internal_timestamp,74.01799774,1514271917,33.03789902,0,9.950300217,1025.768728,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('198',)",3723260717,8,3.615449905,3742914161,3742914161,3723260717,0,internal_timestamp,74.01000214,1514271917,33.03749847,0,9.951499939,1025.768178,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('199',)",3723260717,8,3.61552,3742914161,3742914161,3723260717,0,internal_timestamp,74.0039978,1514271917,33.03730011,0,9.952400208,1025.767845,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('200',)",3723260717,8,3.615570068,3742914161,3742914161,3723260717,0,internal_timestamp,73.99500275,1514271917,33.03710175,0,9.95320034,1025.767516,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('201',)",3723260717,8,3.615609884,3742914161,3742914161,3723260717,0,internal_timestamp,73.98999786,1514271917,33.03710175,0,9.95359993,1025.767426,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('202',)",3723260717,8,3.615629911,3742914161,3742914161,3723260717,0,internal_timestamp,73.98100281,1514271917,33.03720093,0,9.953900337,1025.767412,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('203',)",3723260717,8,3.615649939,3742914161,3742914161,3723260717,0,internal_timestamp,73.97100067,1514271917,33.03720093,0,9.954000473,1025.76735,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('204',)",3723260717,8,3.615659952,3742914161,3742914161,3723260717,0,internal_timestamp,73.96199799,1514271917,33.03710175,0,9.954199791,1025.767198,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('205',)",3723260717,8,3.615669966,3742914161,3742914161,3723260717,0,internal_timestamp,73.95600128,1514271917,33.03699875,0,9.954500198,1025.76704,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('206',)",3723260717,8,3.615679979,3742914161,3742914161,3723260717,0,internal_timestamp,73.94999695,1514271917,33.03680038,0,9.95470047,1025.766824,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('207',)",3723260717,8,3.615679979,3742914161,3742914161,3723260717,0,internal_timestamp,73.93900299,1514271917,33.0367012,0,9.954899788,1025.766664,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('208',)",3723260717,8,3.615679979,3742914161,3742914161,3723260717,0,internal_timestamp,73.93499756,1514271917,33.0367012,0,9.954999924,1025.766629,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('209',)",3723260717,8,3.615689993,3742914161,3742914161,3723260717,0,internal_timestamp,73.92900085,1514271917,33.0367012,0,9.95510006,1025.766585,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('210',)",3723260717,8,3.615700006,3742914161,3742914161,3723260717,0,internal_timestamp,73.92199707,1514271917,33.0367012,0,9.95510006,1025.766553,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('211',)",3723260717,8,3.615700006,3742914161,3742914161,3723260717,0,internal_timestamp,73.91300201,1514271917,33.0367012,0,9.955200195,1025.766495,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('212',)",3723260717,8,3.615720034,3742914161,3742914161,3723260717,0,internal_timestamp,73.90200043,1514271917,33.0367012,0,9.955300331,1025.766428,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('213',)",3723260717,8,3.615740061,3742914161,3742914161,3723260717,0,internal_timestamp,73.89299774,1514271917,33.0367012,0,9.955599785,1025.766337,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('214',)",3723260717,8,3.61578989,3742914161,3742914161,3723260717,0,internal_timestamp,73.88999939,1514271917,33.0367012,0,9.956199646,1025.766223,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('215',)",3723260717,8,3.615849972,3742914161,3742914161,3723260717,0,internal_timestamp,73.88400269,1514271917,33.0367012,0,9.956899643,1025.766078,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('216',)",3723260717,8,3.615920067,3742914161,3742914161,3723260717,0,internal_timestamp,73.875,1514271917,33.03639984,0,9.957900047,1025.765635,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('217',)",3723260717,8,3.615959883,3742914161,3742914161,3723260717,0,internal_timestamp,73.86599731,1514271917,33.03590012,0,9.958900452,1025.765036,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('218',)",3723260717,8,3.615989923,3742914161,3742914161,3723260717,0,internal_timestamp,73.85900116,1514271917,33.03530121,0,9.959899902,1025.76437,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('219',)",3723260717,8,3.616009951,3742914161,3742914161,3723260717,0,internal_timestamp,73.85500336,1514271917,33.03490067,0,9.960599899,1025.763922,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('220',)",3723260717,8,3.616019964,3742914161,3742914161,3723260717,0,internal_timestamp,73.84500122,1514271917,33.0345993,0,9.961099625,1025.763557,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('221',)",3723260717,8,3.616039991,3742914161,3742914161,3723260717,0,internal_timestamp,73.83499908,1514271917,33.0345993,0,9.961299896,1025.763478,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
